Ano,Categoria da Situação,Cor / Raça,Código da Matricula,Código do Ciclo Matricula,Data de Fim Previsto do Ciclo,Data de Inicio do Ciclo,Data de Ocorrencia da Matricula,Eixo Tecnológico,Faixa Etária,Mês De Ocorrência da Situação,Nome de Curso,Renda Familiar,Sexo,Situação de Matrícula,Subeixo Tecnológico,Tipo de Curso,Turno
2019,Em curso,Branca,85565253,2496393,2021-12-15,2018-03-01,2018-03-01,Desenvolvimento Educacional e Social,20 a 24 anos,2018-03-01,Letras - Português e Espanhol,Não declarada,M,Em fluxo,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Em curso,Não declarada,85555519,2496393,2021-12-15,2018-03-01,2018-03-01,Desenvolvimento Educacional e Social,20 a 24 anos,2018-03-01,Letras - Português e Espanhol,Não declarada,F,Em fluxo,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Evadidos,Branca,89787172,2496393,2021-12-15,2018-03-01,2019-03-01,Desenvolvimento Educacional e Social,35 a 39 anos,2019-03-01,Letras - Português e Espanhol,"1,5<RFP<=2,5",M,Desligada,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Em curso,Branca,85564895,2496393,2021-12-15,2018-03-01,2018-03-01,Desenvolvimento Educacional e Social,45 a 49 anos,2018-03-01,Letras - Português e Espanhol,"1<RFP<=1,5",F,Em fluxo,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Em curso,Parda,85555303,2496393,2021-12-15,2018-03-01,2018-03-01,Desenvolvimento Educacional e Social,55 a 59 anos,2018-03-01,Letras - Português e Espanhol,"1<RFP<=1,5",F,Em fluxo,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Em curso,Branca,85555305,2496393,2021-12-15,2018-03-01,2018-03-01,Desenvolvimento Educacional e Social,35 a 39 anos,2018-03-01,Letras - Português e Espanhol,"0<RFP<=0,5",F,Em fluxo,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Em curso,Branca,85555307,2496393,2021-12-15,2018-03-01,2018-03-01,Desenvolvimento Educacional e Social,30 a 34 anos,2018-03-01,Letras - Português e Espanhol,"0,5<RFP<=1",F,Em fluxo,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Em curso,Branca,85555327,2496393,2021-12-15,2018-03-01,2018-03-01,Desenvolvimento Educacional e Social,40 a 44 anos,2018-03-01,Letras - Português e Espanhol,"1<RFP<=1,5",F,Em fluxo,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Em curso,Branca,71533298,2140782,2019-12-31,2017-02-13,2017-02-01,Informação e Comunicação,20 a 24 anos,2017-02-01,Análise e Desenvolvimento de Sistemas,"1,5<RFP<=2,5",M,Em fluxo,Informática,Superior-Tecnologia,Matutino
2019,Em curso,Não declarada,71533304,2140782,2019-12-31,2017-02-13,2017-02-01,Informação e Comunicação,20 a 24 anos,2017-02-01,Análise e Desenvolvimento de Sistemas,Não declarada,M,Em fluxo,Informática,Superior-Tecnologia,Matutino
2019,Em curso,Parda,71533306,2140782,2019-12-31,2017-02-13,2017-02-01,Informação e Comunicação,20 a 24 anos,2017-02-01,Análise e Desenvolvimento de Sistemas,"1,5<RFP<=2,5",M,Em fluxo,Informática,Superior-Tecnologia,Matutino
2019,Evadidos,Preta,71533296,2140782,2019-12-31,2017-02-13,2017-02-01,Informação e Comunicação,25 a 29 anos,2019-12-01,Análise e Desenvolvimento de Sistemas,"0<RFP<=0,5",M,Abandono,Informática,Superior-Tecnologia,Matutino
2019,Evadidos,Branca,71533302,2140782,2019-12-31,2017-02-13,2017-02-01,Informação e Comunicação,20 a 24 anos,2019-04-01,Análise e Desenvolvimento de Sistemas,"0,5<RFP<=1",M,Abandono,Informática,Superior-Tecnologia,Matutino
2019,Evadidos,Branca,71533278,2140782,2019-12-31,2017-02-13,2017-02-01,Informação e Comunicação,35 a 39 anos,2019-04-01,Análise e Desenvolvimento de Sistemas,Não declarada,M,Abandono,Informática,Superior-Tecnologia,Matutino
2019,Em curso,Branca,71533282,2140782,2019-12-31,2017-02-13,2017-02-01,Informação e Comunicação,20 a 24 anos,2017-02-01,Análise e Desenvolvimento de Sistemas,"1<RFP<=1,5",M,Em fluxo,Informática,Superior-Tecnologia,Matutino
2019,Em curso,Parda,71533286,2140782,2019-12-31,2017-02-13,2017-02-01,Informação e Comunicação,30 a 34 anos,2017-02-01,Análise e Desenvolvimento de Sistemas,"0,5<RFP<=1",F,Em fluxo,Informática,Superior-Tecnologia,Matutino
2019,Em curso,Parda,71533308,2140782,2019-12-31,2017-02-13,2017-02-01,Informação e Comunicação,20 a 24 anos,2017-02-01,Análise e Desenvolvimento de Sistemas,"1,5<RFP<=2,5",M,Em fluxo,Informática,Superior-Tecnologia,Matutino
2019,Em curso,Branca,71533312,2140782,2019-12-31,2017-02-13,2017-02-01,Informação e Comunicação,15 a 19 anos,2017-02-01,Análise e Desenvolvimento de Sistemas,"2,5<RFP<=3,5",M,Em fluxo,Informática,Superior-Tecnologia,Matutino
2019,Evadidos,Branca,71533290,2140782,2019-12-31,2017-02-13,2017-02-01,Informação e Comunicação,25 a 29 anos,2019-04-01,Análise e Desenvolvimento de Sistemas,"1,5<RFP<=2,5",M,Abandono,Informática,Superior-Tecnologia,Matutino
2019,Evadidos,Preta,65158627,2140782,2019-12-31,2017-02-13,2017-03-01,Informação e Comunicação,30 a 34 anos,2019-04-01,Análise e Desenvolvimento de Sistemas,"1,5<RFP<=2,5",M,Abandono,Informática,Superior-Tecnologia,Matutino
2019,Evadidos,Branca,71533270,2140782,2019-12-31,2017-02-13,2017-02-01,Informação e Comunicação,20 a 24 anos,2019-12-01,Análise e Desenvolvimento de Sistemas,"0,5<RFP<=1",M,Abandono,Informática,Superior-Tecnologia,Matutino
2019,Evadidos,Branca,90008750,2140782,2019-12-31,2017-02-13,2019-03-01,Informação e Comunicação,25 a 29 anos,2019-04-01,Análise e Desenvolvimento de Sistemas,"0<RFP<=0,5",M,Abandono,Informática,Superior-Tecnologia,Matutino
2019,Concluintes,Branca,71533276,2140782,2019-12-31,2017-02-13,2017-02-01,Informação e Comunicação,20 a 24 anos,2019-12-01,Análise e Desenvolvimento de Sistemas,"2,5<RFP<=3,5",F,Concluída no prazo,Informática,Superior-Tecnologia,Matutino
2019,Evadidos,Não declarada,71533264,2140782,2019-12-31,2017-02-13,2017-02-01,Informação e Comunicação,20 a 24 anos,2019-04-01,Análise e Desenvolvimento de Sistemas,"2,5<RFP<=3,5",M,Abandono,Informática,Superior-Tecnologia,Matutino
2019,Evadidos,Parda,71533294,2140782,2019-12-31,2017-02-13,2017-02-01,Informação e Comunicação,20 a 24 anos,2019-12-01,Análise e Desenvolvimento de Sistemas,"1<RFP<=1,5",M,Abandono,Informática,Superior-Tecnologia,Matutino
2019,Evadidos,Branca,71533262,2140782,2019-12-31,2017-02-13,2017-02-01,Informação e Comunicação,20 a 24 anos,2019-04-01,Análise e Desenvolvimento de Sistemas,"0<RFP<=0,5",M,Abandono,Informática,Superior-Tecnologia,Matutino
2019,Evadidos,Branca,71533310,2140782,2019-12-31,2017-02-13,2017-02-01,Informação e Comunicação,20 a 24 anos,2019-04-01,Análise e Desenvolvimento de Sistemas,Não declarada,M,Abandono,Informática,Superior-Tecnologia,Matutino
2019,Evadidos,Não declarada,71533268,2140782,2019-12-31,2017-02-13,2017-02-01,Informação e Comunicação,25 a 29 anos,2019-04-01,Análise e Desenvolvimento de Sistemas,Não declarada,M,Abandono,Informática,Superior-Tecnologia,Matutino
2019,Em curso,Branca,71533274,2140782,2019-12-31,2017-02-13,2017-02-01,Informação e Comunicação,25 a 29 anos,2017-02-01,Análise e Desenvolvimento de Sistemas,"0,5<RFP<=1",M,Em fluxo,Informática,Superior-Tecnologia,Matutino
2019,Em curso,Branca,71533258,2140782,2019-12-31,2017-02-13,2017-02-01,Informação e Comunicação,35 a 39 anos,2017-02-01,Análise e Desenvolvimento de Sistemas,Não declarada,F,Em fluxo,Informática,Superior-Tecnologia,Matutino
2019,Em curso,Não declarada,71533256,2140782,2019-12-31,2017-02-13,2017-02-01,Informação e Comunicação,35 a 39 anos,2017-02-01,Análise e Desenvolvimento de Sistemas,Não declarada,M,Em fluxo,Informática,Superior-Tecnologia,Matutino
2019,Em curso,Branca,71533260,2140782,2019-12-31,2017-02-13,2017-02-01,Informação e Comunicação,30 a 34 anos,2017-02-01,Análise e Desenvolvimento de Sistemas,"RFP>3,5",M,Em fluxo,Informática,Superior-Tecnologia,Matutino
2019,Em curso,Não declarada,71533266,2140782,2019-12-31,2017-02-13,2017-02-01,Informação e Comunicação,25 a 29 anos,2017-02-01,Análise e Desenvolvimento de Sistemas,"0<RFP<=0,5",F,Em fluxo,Informática,Superior-Tecnologia,Matutino
2019,Em curso,Não declarada,71533280,2140782,2019-12-31,2017-02-13,2017-02-01,Informação e Comunicação,20 a 24 anos,2017-02-01,Análise e Desenvolvimento de Sistemas,Não declarada,M,Em fluxo,Informática,Superior-Tecnologia,Matutino
2019,Em curso,Parda,71533288,2140782,2019-12-31,2017-02-13,2017-02-01,Informação e Comunicação,40 a 44 anos,2017-02-01,Análise e Desenvolvimento de Sistemas,"0,5<RFP<=1",M,Em fluxo,Informática,Superior-Tecnologia,Matutino
2019,Em curso,Parda,71533332,2140784,2020-07-31,2017-02-13,2017-02-01,Controle e Processos Industriais,35 a 39 anos,2017-02-01,Eletrônica Industrial,"1<RFP<=1,5",M,Em fluxo,Elétrica,Superior-Tecnologia,Matutino
2019,Evadidos,Não declarada,90008620,2140784,2020-07-31,2017-02-13,2019-03-01,Controle e Processos Industriais,20 a 24 anos,2019-04-01,Eletrônica Industrial,"RFP>3,5",M,Abandono,Elétrica,Superior-Tecnologia,Matutino
2019,Evadidos,Preta,71533350,2140784,2020-07-31,2017-02-13,2017-02-01,Controle e Processos Industriais,25 a 29 anos,2019-04-01,Eletrônica Industrial,"1,5<RFP<=2,5",M,Abandono,Elétrica,Superior-Tecnologia,Matutino
2019,Em curso,Parda,71533370,2140784,2020-07-31,2017-02-13,2017-02-01,Controle e Processos Industriais,20 a 24 anos,2017-02-01,Eletrônica Industrial,"0,5<RFP<=1",M,Em fluxo,Elétrica,Superior-Tecnologia,Matutino
2019,Em curso,Branca,71533374,2140784,2020-07-31,2017-02-13,2017-02-01,Controle e Processos Industriais,25 a 29 anos,2017-02-01,Eletrônica Industrial,"2,5<RFP<=3,5",M,Em fluxo,Elétrica,Superior-Tecnologia,Matutino
2019,Em curso,Branca,71533382,2140784,2020-07-31,2017-02-13,2017-02-01,Controle e Processos Industriais,20 a 24 anos,2017-02-01,Eletrônica Industrial,"1<RFP<=1,5",M,Em fluxo,Elétrica,Superior-Tecnologia,Matutino
2019,Em curso,Branca,71533386,2140784,2020-07-31,2017-02-13,2017-02-01,Controle e Processos Industriais,20 a 24 anos,2017-02-01,Eletrônica Industrial,"0,5<RFP<=1",M,Em fluxo,Elétrica,Superior-Tecnologia,Matutino
2019,Em curso,Parda,71533390,2140784,2020-07-31,2017-02-13,2017-02-01,Controle e Processos Industriais,20 a 24 anos,2017-02-01,Eletrônica Industrial,"0,5<RFP<=1",M,Em fluxo,Elétrica,Superior-Tecnologia,Matutino
2019,Evadidos,Preta,71533344,2140784,2020-07-31,2017-02-13,2017-02-01,Controle e Processos Industriais,20 a 24 anos,2019-12-01,Eletrônica Industrial,"0,5<RFP<=1",F,Abandono,Elétrica,Superior-Tecnologia,Matutino
2019,Evadidos,Preta,71533354,2140784,2020-07-31,2017-02-13,2017-02-01,Controle e Processos Industriais,35 a 39 anos,2019-04-01,Eletrônica Industrial,"1<RFP<=1,5",M,Abandono,Elétrica,Superior-Tecnologia,Matutino
2019,Evadidos,Branca,71533342,2140784,2020-07-31,2017-02-13,2017-02-01,Controle e Processos Industriais,30 a 34 anos,2019-04-01,Eletrônica Industrial,"0,5<RFP<=1",M,Abandono,Elétrica,Superior-Tecnologia,Matutino
2019,Evadidos,Branca,71533384,2140784,2020-07-31,2017-02-13,2017-02-01,Controle e Processos Industriais,20 a 24 anos,2019-04-01,Eletrônica Industrial,"0,5<RFP<=1",M,Abandono,Elétrica,Superior-Tecnologia,Matutino
2019,Evadidos,Parda,71533356,2140784,2020-07-31,2017-02-13,2017-02-01,Controle e Processos Industriais,30 a 34 anos,2019-12-01,Eletrônica Industrial,"1,5<RFP<=2,5",M,Abandono,Elétrica,Superior-Tecnologia,Matutino
2019,Evadidos,Branca,71533360,2140784,2020-07-31,2017-02-13,2017-02-01,Controle e Processos Industriais,35 a 39 anos,2019-04-01,Eletrônica Industrial,Não declarada,M,Abandono,Elétrica,Superior-Tecnologia,Matutino
2019,Evadidos,Branca,71533368,2140784,2020-07-31,2017-02-13,2017-02-01,Controle e Processos Industriais,30 a 34 anos,2019-04-01,Eletrônica Industrial,"0<RFP<=0,5",M,Abandono,Elétrica,Superior-Tecnologia,Matutino
2019,Evadidos,Branca,71533364,2140784,2020-07-31,2017-02-13,2017-02-01,Controle e Processos Industriais,30 a 34 anos,2019-04-01,Eletrônica Industrial,"1,5<RFP<=2,5",M,Abandono,Elétrica,Superior-Tecnologia,Matutino
2019,Evadidos,Parda,71533362,2140784,2020-07-31,2017-02-13,2017-02-01,Controle e Processos Industriais,35 a 39 anos,2019-04-01,Eletrônica Industrial,"0,5<RFP<=1",M,Abandono,Elétrica,Superior-Tecnologia,Matutino
2019,Em curso,Branca,71533334,2140784,2020-07-31,2017-02-13,2017-02-01,Controle e Processos Industriais,30 a 34 anos,2017-02-01,Eletrônica Industrial,Não declarada,M,Em fluxo,Elétrica,Superior-Tecnologia,Matutino
2019,Em curso,Branca,71533336,2140784,2020-07-31,2017-02-13,2017-02-01,Controle e Processos Industriais,25 a 29 anos,2017-02-01,Eletrônica Industrial,"1<RFP<=1,5",M,Em fluxo,Elétrica,Superior-Tecnologia,Matutino
2019,Em curso,Branca,71533340,2140784,2020-07-31,2017-02-13,2017-02-01,Controle e Processos Industriais,30 a 34 anos,2017-02-01,Eletrônica Industrial,"0,5<RFP<=1",M,Em fluxo,Elétrica,Superior-Tecnologia,Matutino
2019,Em curso,Preta,71533352,2140784,2020-07-31,2017-02-13,2017-02-01,Controle e Processos Industriais,50 a 54 anos,2017-02-01,Eletrônica Industrial,"0,5<RFP<=1",M,Em fluxo,Elétrica,Superior-Tecnologia,Matutino
2019,Em curso,Branca,71533378,2140784,2020-07-31,2017-02-13,2017-02-01,Controle e Processos Industriais,20 a 24 anos,2017-02-01,Eletrônica Industrial,"1<RFP<=1,5",M,Em fluxo,Elétrica,Superior-Tecnologia,Matutino
2019,Em curso,Branca,71533338,2140784,2020-07-31,2017-02-13,2017-02-01,Controle e Processos Industriais,30 a 34 anos,2017-02-01,Eletrônica Industrial,"2,5<RFP<=3,5",M,Em fluxo,Elétrica,Superior-Tecnologia,Matutino
2019,Evadidos,Parda,90008598,2140785,2020-12-31,2017-02-13,2019-03-01,Desenvolvimento Educacional e Social,50 a 54 anos,2019-04-01,Letras - Português e Espanhol,"0,5<RFP<=1",M,Abandono,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Em curso,Branca,71533198,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,40 a 44 anos,2017-02-01,Letras - Português e Espanhol,"1,5<RFP<=2,5",F,Em fluxo,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Em curso,Parda,71533206,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,30 a 34 anos,2017-02-01,Letras - Português e Espanhol,"1,5<RFP<=2,5",F,Em fluxo,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Em curso,Branca,71533234,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,20 a 24 anos,2017-02-01,Letras - Português e Espanhol,"1<RFP<=1,5",M,Em fluxo,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Evadidos,Branca,71533228,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,20 a 24 anos,2019-12-01,Letras - Português e Espanhol,"0<RFP<=0,5",F,Abandono,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Evadidos,Branca,71533236,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,20 a 24 anos,2019-12-01,Letras - Português e Espanhol,"2,5<RFP<=3,5",M,Abandono,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Evadidos,Parda,71533194,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,30 a 34 anos,2019-04-01,Letras - Português e Espanhol,"0<RFP<=0,5",F,Abandono,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Evadidos,Parda,73823608,2140785,2020-12-31,2017-02-13,2017-07-01,Desenvolvimento Educacional e Social,35 a 39 anos,2019-08-01,Letras - Português e Espanhol,"1,5<RFP<=2,5",M,Desligada,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Evadidos,Branca,71533222,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,25 a 29 anos,2019-04-01,Letras - Português e Espanhol,"2,5<RFP<=3,5",F,Abandono,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Evadidos,Branca,71533238,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,20 a 24 anos,2019-04-01,Letras - Português e Espanhol,"1<RFP<=1,5",M,Abandono,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Em curso,Branca,71533230,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,20 a 24 anos,2017-02-01,Letras - Português e Espanhol,"1,5<RFP<=2,5",F,Em fluxo,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Em curso,Branca,71533218,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,20 a 24 anos,2017-02-01,Letras - Português e Espanhol,"0,5<RFP<=1",M,Em fluxo,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Em curso,Preta,71533226,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,25 a 29 anos,2017-02-01,Letras - Português e Espanhol,"1,5<RFP<=2,5",F,Em fluxo,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Em curso,Branca,71533232,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,20 a 24 anos,2017-02-01,Letras - Português e Espanhol,Não declarada,F,Em fluxo,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Em curso,Branca,71533196,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,20 a 24 anos,2017-02-01,Letras - Português e Espanhol,"1<RFP<=1,5",F,Em fluxo,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Em curso,Não declarada,71533200,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,35 a 39 anos,2017-02-01,Letras - Português e Espanhol,Não declarada,F,Em fluxo,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Em curso,Branca,71533204,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,35 a 39 anos,2017-02-01,Letras - Português e Espanhol,"1<RFP<=1,5",M,Em fluxo,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Em curso,Preta,71533210,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,45 a 49 anos,2017-02-01,Letras - Português e Espanhol,"0,5<RFP<=1",M,Em fluxo,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Em curso,Branca,71533180,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,35 a 39 anos,2017-02-01,Letras - Português e Espanhol,Não declarada,M,Em fluxo,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Em curso,Branca,71533192,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,55 a 59 anos,2017-02-01,Letras - Português e Espanhol,"0,5<RFP<=1",F,Em fluxo,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Em curso,Branca,71533202,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,55 a 59 anos,2017-02-01,Letras - Português e Espanhol,Não declarada,F,Em fluxo,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Em curso,Branca,71533212,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,35 a 39 anos,2017-02-01,Letras - Português e Espanhol,"1<RFP<=1,5",F,Em fluxo,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Em curso,Preta,71533224,2140785,2020-12-31,2017-02-13,2017-02-01,Desenvolvimento Educacional e Social,20 a 24 anos,2017-02-01,Letras - Português e Espanhol,"1<RFP<=1,5",M,Em fluxo,Desenvolvimento Educacional,Superior-Licenciatura,Noturno
2019,Em curso,Parda,72173648,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,40 a 44 anos,2017-03-01,Técnico em Comércio,Não declarada,F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Parda,72173650,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,35 a 39 anos,2017-03-01,Técnico em Comércio,"0<RFP<=0,5",M,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Parda,72173652,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,35 a 39 anos,2017-03-01,Técnico em Comércio,"0<RFP<=0,5",F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Parda,72173658,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,35 a 39 anos,2017-03-01,Técnico em Comércio,"0,5<RFP<=1",M,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Branca,72173662,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,35 a 39 anos,2017-03-01,Técnico em Comércio,"0,5<RFP<=1",F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Parda,72173664,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,35 a 39 anos,2017-03-01,Técnico em Comércio,"1<RFP<=1,5",M,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Parda,72173666,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,30 a 34 anos,2017-03-01,Técnico em Comércio,"0<RFP<=0,5",F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Branca,72173668,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,30 a 34 anos,2017-03-01,Técnico em Comércio,"0<RFP<=0,5",F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Parda,72173670,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,30 a 34 anos,2017-03-01,Técnico em Comércio,Não declarada,F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Parda,72173674,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,30 a 34 anos,2017-03-01,Técnico em Comércio,"0<RFP<=0,5",F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Branca,72173680,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,25 a 29 anos,2017-03-01,Técnico em Comércio,"0<RFP<=0,5",F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Branca,72173688,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,25 a 29 anos,2017-03-01,Técnico em Comércio,"0,5<RFP<=1",M,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Não declarada,72173690,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,25 a 29 anos,2017-03-01,Técnico em Comércio,Não declarada,M,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Parda,72173694,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,20 a 24 anos,2017-03-01,Técnico em Comércio,Não declarada,F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Branca,72173696,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,20 a 24 anos,2017-03-01,Técnico em Comércio,"0<RFP<=0,5",M,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Branca,72173698,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,50 a 54 anos,2017-03-01,Técnico em Comércio,"0,5<RFP<=1",F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Branca,72173786,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,55 a 59 anos,2017-03-01,Técnico em Comércio,"1,5<RFP<=2,5",F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Parda,72173790,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,25 a 29 anos,2017-03-01,Técnico em Comércio,"0,5<RFP<=1",F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Parda,72173644,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,35 a 39 anos,2017-03-01,Técnico em Comércio,Não declarada,M,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Parda,72173646,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,20 a 24 anos,2017-03-01,Técnico em Comércio,"1<RFP<=1,5",M,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Branca,72173654,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,50 a 54 anos,2017-03-01,Técnico em Comércio,Não declarada,F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Não declarada,72173656,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,50 a 54 anos,2017-03-01,Técnico em Comércio,Não declarada,F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Branca,72173660,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,45 a 49 anos,2017-03-01,Técnico em Comércio,"0<RFP<=0,5",M,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Parda,72173672,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,30 a 34 anos,2017-03-01,Técnico em Comércio,"0<RFP<=0,5",M,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Branca,72173676,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,25 a 29 anos,2017-03-01,Técnico em Comércio,"0<RFP<=0,5",F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Parda,72173678,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,25 a 29 anos,2017-03-01,Técnico em Comércio,"0<RFP<=0,5",F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
